,FPR,TPR,FNR,TNR
0,0.031237484981978373,0.7445328031809145,0.2554671968190855,0.9687625150180216
1,0.018622346816179414,0.7087475149105368,0.2912524850894632,0.9813776531838205
2,0.04565478574289147,0.7624254473161034,0.23757455268389663,0.9543452142571085
3,0.04185022026431718,0.8071570576540755,0.19284294234592445,0.9581497797356828
4,0.03544253103724469,0.768389662027833,0.23161033797216699,0.9645574689627553
5,0.029835802963556268,0.7584493041749503,0.2415506958250497,0.9701641970364437
6,0.0092110532639167,0.5904572564612326,0.4095427435387674,0.9907889467360833
7,0.03664397276732079,0.7664015904572564,0.23359840954274355,0.9633560272326792
8,0.02262715258309972,0.7166998011928429,0.28330019880715707,0.9773728474169003
9,0.025430516619943933,0.731610337972167,0.268389662027833,0.9745694833800561
10,0.015418502202643172,0.6669980119284294,0.33300198807157055,0.9845814977973568
11,0.02342811373648378,0.7147117296222665,0.2852882703777336,0.9765718862635162
12,0.022426912294753704,0.6928429423459245,0.3071570576540755,0.9775730877052463
13,0.027032438926712053,0.7236580516898609,0.27634194831013914,0.972967561073288
14,0.03303964757709251,0.7355864811133201,0.2644135188866799,0.9669603524229075
15,0.02262715258309972,0.7037773359840954,0.2962226640159046,0.9773728474169003
16,0.028634361233480177,0.7435387673956262,0.25646123260437376,0.9713656387665198
17,0.03143772527032439,0.7166998011928429,0.28330019880715707,0.9685622747296756
18,0.017420905086103323,0.7007952286282306,0.2992047713717694,0.9825790949138967
19,0.03724469363235883,0.7813121272365805,0.21868787276341947,0.9627553063676412
20,0.04104925911093312,0.7564612326043738,0.24353876739562624,0.9589507408890668
21,0.016419703644373247,0.6630218687872764,0.33697813121272363,0.9835802963556267
22,0.02883460152182619,0.7624254473161034,0.23757455268389663,0.9711653984781738
23,0.03904685622747297,0.7584493041749503,0.2415506958250497,0.960953143772527
24,0.026031237484981977,0.7097415506958251,0.29025844930417494,0.9739687625150181
25,0.04665598718462154,0.7932405566600398,0.20675944333996024,0.9533440128153785
26,0.01762114537444934,0.6590457256461233,0.34095427435387676,0.9823788546255506
27,0.01962354825790949,0.6898608349900597,0.3101391650099404,0.9803764517420905
28,0.034641569883860635,0.7375745526838966,0.2624254473161034,0.9653584301161393
29,0.019423307969563475,0.6739562624254474,0.3260437375745527,0.9805766920304365
30,0.02342811373648378,0.7117296222664016,0.2882703777335984,0.9765718862635162
31,0.02643171806167401,0.7395626242544732,0.26043737574552683,0.973568281938326
32,0.015818982779335203,0.647117296222664,0.352882703777336,0.9841810172206648
33,0.02342811373648378,0.7047713717693838,0.2952286282306163,0.9765718862635162
34,0.012214657589106928,0.6083499005964215,0.39165009940357853,0.9877853424108931
35,0.029835802963556268,0.7087475149105368,0.2912524850894632,0.9701641970364437
36,0.045454545454545456,0.7932405566600398,0.20675944333996024,0.9545454545454546
37,0.012014417300760914,0.617296222664016,0.3827037773359841,0.9879855826992391
38,0.027032438926712053,0.7137176938369781,0.28628230616302186,0.972967561073288
39,0.020824989987985584,0.7127236580516898,0.28727634194831014,0.9791750100120145
40,0.04185022026431718,0.7823061630218688,0.21769383697813122,0.9581497797356828
41,0.0250300360432519,0.7256461232604374,0.27435387673956263,0.9749699639567481
42,0.01882258710452543,0.6719681908548707,0.32803180914512925,0.9811774128954746
43,0.040448538245895074,0.7713717693836978,0.2286282306163022,0.9595514617541049
44,0.023227873448137766,0.7186878727634195,0.2813121272365805,0.9767721265518622
45,0.0500600720865038,0.805168986083499,0.19483101391650098,0.9499399279134962
46,0.020824989987985584,0.6838966202783301,0.31610337972166996,0.9791750100120145
47,0.03063676411694033,0.7375745526838966,0.2624254473161034,0.9693632358830597
48,0.018622346816179414,0.6978131212723658,0.30218687872763417,0.9813776531838205
49,0.020824989987985584,0.7147117296222665,0.2852882703777336,0.9791750100120145
